duration_ms,explicit,genres,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
196216,f,['hip hop' 'r&b'],25,0.0113,0.707,0.689,0.00143,1.0,0.217,-8.441,1.0,0.205,143.0,4.0,0.171
86622,f,['hip hop' 'r&b'],21,0.0176,0.293,0.719,0.789,4.0,0.515,-6.937,0.0,0.0603,199.0,3.0,0.0392
118326,f,['hip hop' 'r&b'],23,0.104,0.557,0.93,0.421,1.0,0.271,-5.88,1.0,0.131,103.0,3.0,0.346
88290,f,['hip hop' 'r&b'],26,0.541,0.442,0.788,0.927,4.0,0.12,-8.2,0.0,0.0413,78.0,4.0,0.226
161564,f,['hip hop' 'r&b'],24,0.0481,0.355,0.681,0.864,0.0,0.113,-8.896,1.0,0.0339,146.0,4.0,0.24
75572,f,['hip hop' 'r&b'],20,0.899,0.335,0.203,0.81,9.0,0.271,-12.475,0.0,0.0313,177.0,3.0,0.83
139701,f,['hip hop' 'r&b'],23,0.199,0.466,0.6,0.831,11.0,0.111,-9.547,1.0,0.0745,80.0,4.0,0.12
100303,f,['hip hop' 'r&b'],21,0.939,0.275,0.204,0.802,9.0,0.109,-15.34,0.0,0.0301,78.0,4.0,0.244
84900,f,['hip hop' 'r&b'],24,0.0868,0.722,0.645,0.937,6.0,0.14,-10.882,0.0,0.032,91.0,4.0,0.983
195781,f,['hip hop' 'r&b'],42,0.132,0.654,0.667,0.754,11.0,0.434,-7.888,0.0,0.054,89.0,4.0,0.933
71520,f,['hip hop' 'r&b'],46,0.43,0.607,0.184,0.937,6.0,0.117,-7.69,1.0,0.0681,81.0,4.0,0.486
181272,f,['hip hop' 'r&b'],29,0.0274,0.658,0.647,0.031,9.0,0.106,-7.323,0.0,0.112,79.0,4.0,0.554
92761,f,['hip hop' 'r&b'],24,0.00965,0.352,0.759,0.955,7.0,0.333,-5.852,1.0,0.0328,112.0,4.0,0.187
275214,f,['hip hop' 'r&b'],21,0.894,0.211,0.156,0.819,1.0,0.117,-24.31,1.0,0.0455,123.0,4.0,0.0626
369200,f,['pop' 'rock'],45,0.00181,0.479,0.888,0.00431,7.0,0.14,-9.278,1.0,0.0621,129.0,4.0,0.303
307960,f,['pop' 'rock'],61,0.000258,0.49,0.854,0.000735,7.0,0.299,-7.489,1.0,0.0407,132.0,4.0,0.443
319000,f,['pop' 'rock'],39,0.0641,0.387,0.893,0.00242,7.0,0.139,-8.218,1.0,0.0628,82.0,4.0,0.486
286533,f,['pop' 'rock'],51,0.0766,0.478,0.808,0.0011,7.0,0.209,-9.159,1.0,0.0459,102.0,4.0,0.29
308266,f,['pop' 'rock'],50,0.124,0.442,0.866,0.0103,5.0,0.159,-9.245,1.0,0.0614,93.0,4.0,0.151
446000,f,['pop' 'rock'],36,0.0288,0.318,0.844,0.0013,5.0,0.119,-9.184,1.0,0.0636,170.0,4.0,0.271
231693,f,['pop' 'rock'],30,0.022,0.361,0.95,0.00417,9.0,0.516,-9.101,1.0,0.0739,93.0,4.0,0.261
281306,f,['pop' 'rock'],32,0.000953,0.486,0.972,9.34e-05,7.0,0.255,-6.99,1.0,0.0483,148.0,4.0,0.399
276266,f,['pop' 'rock'],30,0.000646,0.475,0.949,0.00137,2.0,0.359,-8.786,1.0,0.0716,135.0,4.0,0.421
280600,f,['pop' 'rock'],28,0.000208,0.399,0.723,7.56e-05,9.0,0.328,-10.092,1.0,0.0355,102.0,4.0,0.537
382000,f,['eletronic'],43,0.0129,0.746,0.849,0.86,3.0,0.0381,-5.672,0.0,0.0594,122.0,4.0,0.869
204935,f,['eletronic'],31,0.104,0.565,0.797,4.72e-06,8.0,0.098,-7.296,1.0,0.0311,130.0,4.0,0.0777
181680,f,['eletronic'],60,0.067,0.526,0.705,6.4e-05,5.0,0.125,-6.777,0.0,0.0301,135.0,4.0,0.413
178923,f,['eletronic'],42,0.00192,0.566,0.935,0.333,6.0,0.135,-6.732,0.0,0.0573,130.0,4.0,0.554
220280,f,['eletronic'],22,0.00683,0.557,0.844,0.943,10.0,0.11,-9.086,0.0,0.0636,136.0,4.0,0.42
204321,f,['eletronic'],37,0.0365,0.533,0.849,0.00232,11.0,0.379,-7.148,1.0,0.036,127.0,4.0,0.281
181826,f,['eletronic'],32,0.000638,0.487,0.916,0.513,4.0,0.333,-7.986,0.0,0.0302,138.0,4.0,0.429
161896,f,['eletronic'],21,0.00016,0.551,0.919,0.631,0.0,0.446,-6.019,1.0,0.0408,132.0,4.0,0.322
185184,f,['eletronic'],20,0.000169,0.511,0.865,0.873,11.0,0.362,-7.54,1.0,0.0596,130.0,4.0,0.632
199667,f,['eletronic'],24,5.45e-05,0.386,0.967,0.908,8.0,0.204,-6.649,1.0,0.0379,136.0,4.0,0.509
189816,f,['eletronic'],42,0.00152,0.472,0.88,0.0712,1.0,0.507,-10.189,1.0,0.0323,135.0,4.0,0.362
175306,f,['eletronic'],26,0.00308,0.629,0.806,0.381,5.0,0.0673,-8.141,0.0,0.041,135.0,4.0,0.23
223626,f,['eletronic'],26,0.000126,0.44,0.884,0.0136,1.0,0.0691,-7.728,1.0,0.0382,138.0,4.0,0.0802
198338,f,['eletronic'],39,0.00394,0.572,0.719,0.0042,10.0,0.189,-7.418,1.0,0.0316,128.0,4.0,0.381
177505,f,['eletronic'],40,0.00203,0.534,0.956,0.947,5.0,0.0524,-7.997,1.0,0.0482,136.0,4.0,0.1
211140,f,['eletronic'],31,0.000945,0.477,0.753,0.000167,4.0,0.148,-6.208,1.0,0.0315,132.0,4.0,0.161
169960,f,['eletronic'],28,0.0149,0.67,0.683,0.054,1.0,0.0527,-6.507,0.0,0.0586,130.0,4.0,0.493
161779,f,['eletronic'],22,0.072,0.516,0.947,0.509,9.0,0.143,-6.137,0.0,0.0942,132.0,4.0,0.164
243986,f,['eletronic'],35,0.00682,0.588,0.813,0.905,10.0,0.155,-8.501,0.0,0.0287,135.0,4.0,0.314
169746,f,['eletronic'],22,0.000118,0.423,0.943,0.969,6.0,0.349,-8.0,1.0,0.038,133.0,4.0,0.335
212893,f,['eletronic'],25,0.00239,0.589,0.867,0.852,4.0,0.157,-4.68,0.0,0.0468,136.0,4.0,0.298
215586,f,['eletronic'],25,0.0043,0.543,0.931,0.651,2.0,0.204,-9.799,0.0,0.0454,130.0,4.0,0.141
195524,f,['eletronic'],22,0.0131,0.643,0.818,0.828,5.0,0.363,-8.151,0.0,0.0579,128.0,4.0,0.215
184369,f,['eletronic'],32,0.159,0.636,0.886,0.472,1.0,0.0701,-7.783,1.0,0.0429,130.0,4.0,0.774
235880,f,['eletronic'],20,0.482,0.615,0.57,0.00146,8.0,0.146,-8.975,0.0,0.0384,132.0,4.0,0.312
197573,f,['eletronic'],30,0.00252,0.613,0.835,0.00277,7.0,0.178,-8.558,1.0,0.0293,134.0,4.0,0.694
249287,f,['eletronic'],22,0.0244,0.49,0.789,0.186,4.0,0.232,-8.519,0.0,0.0579,130.0,4.0,0.0778
192672,f,['eletronic'],28,0.0194,0.637,0.76,0.000369,9.0,0.169,-8.366,1.0,0.0583,130.0,4.0,0.47
168738,f,['eletronic'],19,0.000732,0.565,0.942,0.337,5.0,0.384,-6.228,0.0,0.0676,133.0,4.0,0.0363
171289,f,['eletronic'],19,0.0386,0.529,0.778,0.000246,7.0,0.0693,-8.592,1.0,0.0299,127.0,4.0,0.76
245333,f,['eletronic'],30,0.00133,0.587,0.746,0.904,11.0,0.124,-10.736,0.0,0.0386,135.0,4.0,0.198
209213,f,['eletronic'],24,0.00287,0.392,0.957,0.762,8.0,0.0665,-6.728,0.0,0.0689,135.0,4.0,0.343
203940,f,['eletronic'],19,0.000194,0.49,0.883,0.0617,1.0,0.335,-8.94,0.0,0.0409,134.0,4.0,0.234
423188,f,['eletronic'],32,0.000147,0.804,0.824,0.575,9.0,0.24,-9.227,1.0,0.0686,126.0,4.0,0.201
196153,f,,45,0.141,0.683,0.807,0.000206,11.0,0.164,-6.673,0.0,0.0445,130.0,4.0,0.207
157440,f,,45,0.00724,0.806,0.752,0.00384,6.0,0.057,-7.72,1.0,0.0884,125.0,4.0,0.452
144000,f,,25,0.0278,0.676,0.863,0.000282,9.0,0.339,-4.703,0.0,0.0502,125.0,4.0,0.48
155625,t,,30,0.0116,0.772,0.857,0.0495,0.0,0.637,-7.711,0.0,0.0988,128.0,4.0,0.706
149285,f,,28,0.0865,0.726,0.832,0.023,5.0,0.36,-5.995,1.0,0.0632,126.0,4.0,0.539
173333,f,,25,0.139,0.688,0.89,0.000774,10.0,0.0878,-4.496,0.0,0.042,126.0,4.0,0.197
160113,f,,22,0.00168,0.529,0.943,0.56,6.0,0.322,-6.696,0.0,0.0632,132.0,4.0,0.375
185196,f,,25,0.00414,0.608,0.923,1.45e-05,9.0,0.331,-4.842,1.0,0.176,127.0,4.0,0.478
161718,f,,23,0.299,0.682,0.873,0.00181,2.0,0.273,-5.506,0.0,0.0464,128.0,4.0,0.35
156666,f,,23,0.04,0.778,0.648,0.00148,6.0,0.156,-7.075,0.0,0.0588,126.0,4.0,0.508
138571,f,,25,0.0038,0.793,0.906,0.696,0.0,0.342,-5.721,1.0,0.0496,126.0,4.0,0.69
179024,f,,22,0.505,0.704,0.801,0.0906,0.0,0.216,-7.256,1.0,0.0352,123.0,4.0,0.255
151680,f,,24,0.000367,0.682,0.834,0.0227,2.0,0.288,-4.697,1.0,0.0396,125.0,4.0,0.711
189374,f,,32,0.0032,0.637,0.917,0.566,0.0,0.294,-5.155,0.0,0.0517,128.0,4.0,0.104
157680,f,,24,0.0269,0.731,0.94,0.17,9.0,0.296,-3.72,0.0,0.0963,125.0,4.0,0.675
178686,f,,18,0.0695,0.672,0.914,0.00367,7.0,0.13,-5.5,0.0,0.0829,137.0,4.0,0.186
129522,f,,29,0.0204,0.596,0.917,0.721,1.0,0.0731,-5.086,0.0,0.0344,126.0,4.0,0.25
126428,t,,40,0.0269,0.717,0.909,0.132,9.0,0.226,-5.658,0.0,0.0443,126.0,4.0,0.295
161904,f,,26,0.00673,0.781,0.744,0.00883,7.0,0.106,-5.588,0.0,0.0381,126.0,4.0,0.307
138508,f,,20,0.0275,0.719,0.935,0.00898,11.0,0.287,-4.067,0.0,0.107,124.0,4.0,0.634
169523,t,,20,0.01,0.731,0.91,0.126,4.0,0.0514,-5.987,0.0,0.0664,126.0,4.0,0.933
160320,f,,42,0.0275,0.567,0.9,0.0466,0.0,0.373,-5.701,0.0,0.0562,125.0,4.0,0.153
165874,f,,19,0.0788,0.613,0.964,0.368,2.0,0.149,-5.249,0.0,0.0405,120.0,4.0,0.563
135238,f,,25,0.0945,0.672,0.841,1.05e-06,7.0,0.368,-6.242,1.0,0.14,126.0,4.0,0.497
144761,f,,21,0.0633,0.656,0.83,0.0124,7.0,0.136,-5.406,0.0,0.0541,126.0,4.0,0.329
157440,f,,24,0.00164,0.743,0.835,0.649,1.0,0.106,-8.164,0.0,0.0419,125.0,4.0,0.321
142727,f,,39,0.0597,0.669,0.846,0.0927,8.0,0.152,-5.716,1.0,0.0577,132.0,4.0,0.183
165714,f,,23,0.24,0.644,0.954,6.71e-05,5.0,0.53,-2.624,0.0,0.123,126.0,4.0,0.315
158031,f,,23,0.00625,0.661,0.873,0.00259,11.0,0.226,-5.276,0.0,0.0343,127.0,4.0,0.278
148235,t,,20,0.00979,0.635,0.921,0.000121,11.0,0.0741,-4.371,0.0,0.0321,136.0,4.0,0.175
138680,f,,23,0.0479,0.647,0.836,0.0251,4.0,0.392,-5.863,0.0,0.0393,125.0,4.0,0.52
170322,t,,47,0.671,0.758,0.551,0.0217,4.0,0.132,-8.42,0.0,0.0376,124.0,4.0,0.416
155076,f,,19,0.309,0.681,0.847,2.32e-06,0.0,0.327,-5.548,0.0,0.063,130.0,4.0,0.615
183111,f,,28,0.00185,0.356,0.911,0.00223,11.0,0.162,-4.664,0.0,0.209,135.0,4.0,0.247
158709,f,,22,0.207,0.758,0.859,0.0793,8.0,0.291,-5.079,0.0,0.13,124.0,4.0,0.437
187741,f,,17,0.000528,0.742,0.868,0.103,1.0,0.402,-5.649,0.0,0.0732,124.0,4.0,0.565
162576,t,,17,0.0159,0.618,0.904,0.168,8.0,0.0823,-5.923,1.0,0.0356,130.0,4.0,0.421
173333,f,,19,0.454,0.739,0.668,0.178,10.0,0.345,-7.601,0.0,0.0438,126.0,4.0,0.687
173633,f,,16,0.0251,0.537,0.971,0.0167,3.0,0.334,-3.373,0.0,0.0418,172.0,4.0,0.495
149761,f,,21,0.0548,0.607,0.87,0.00014,7.0,0.209,-6.243,1.0,0.0298,126.0,4.0,0.489
164285,f,,18,0.0191,0.624,0.948,4.93e-05,2.0,0.0902,-5.569,1.0,0.0424,126.0,4.0,0.17
157142,t,,19,0.0207,0.602,0.868,0.0061,11.0,0.349,-8.262,0.0,0.0588,126.0,4.0,0.353
147096,f,,21,0.0153,0.613,0.972,0.00385,6.0,0.289,-6.938,1.0,0.0423,124.0,4.0,0.532
175680,f,,22,0.1,0.855,0.73,0.000285,11.0,0.141,-6.6,0.0,0.0728,125.0,4.0,0.501
180775,f,,19,0.0521,0.491,0.922,2.05e-06,1.0,0.246,-3.777,1.0,0.0631,174.0,4.0,0.416
326372,f,['rock'],22,0.00516,0.772,0.814,0.0216,4.0,0.058,-7.136,1.0,0.0474,124.0,4.0,0.405
209493,f,['eletronic'],50,0.13,0.824,0.693,0.224,8.0,0.0672,-8.574,1.0,0.033,102.0,4.0,0.76
241173,f,['eletronic'],59,0.00141,0.297,0.634,0.175,0.0,0.247,-7.927,0.0,0.0335,95.0,4.0,0.331
264826,f,['eletronic'],48,0.00108,0.598,0.624,0.0755,7.0,0.0826,-6.923,1.0,0.0332,98.0,4.0,0.0451
229733,f,['eletronic'],48,0.0104,0.611,0.724,0.0452,4.0,0.0748,-7.572,1.0,0.0421,97.0,4.0,0.45
253760,f,['eletronic'],54,0.0465,0.681,0.653,0.0563,3.0,0.276,-7.891,0.0,0.0326,108.0,4.0,0.654
206293,f,['eletronic'],58,0.19,0.686,0.61,0.000966,7.0,0.071,-5.902,1.0,0.0262,81.0,4.0,0.767
303440,f,['eletronic'],28,0.16,0.687,0.63,0.953,11.0,0.105,-9.82,0.0,0.0461,126.0,4.0,0.108
402026,f,['eletronic'],38,0.483,0.438,0.368,0.959,2.0,0.11,-10.877,1.0,0.0265,97.0,4.0,0.0406
362666,f,['eletronic'],36,0.652,0.797,0.297,0.903,9.0,0.106,-11.122,0.0,0.0532,92.0,4.0,0.231
358040,f,['eletronic'],26,0.0162,0.587,0.781,0.749,7.0,0.0754,-7.967,1.0,0.0324,95.0,4.0,0.0767
248733,f,['eletronic'],24,0.000836,0.464,0.408,0.765,0.0,0.0937,-9.933,1.0,0.0277,145.0,4.0,0.0653
376400,f,['eletronic'],25,0.000251,0.542,0.566,0.913,2.0,0.106,-10.391,1.0,0.0315,95.0,4.0,0.136
409400,f,['eletronic'],25,0.274,0.697,0.39,0.881,0.0,0.113,-13.733,1.0,0.0413,88.0,4.0,0.592
287360,f,['eletronic'],22,0.198,0.502,0.514,0.598,11.0,0.0881,-14.635,0.0,0.0888,110.0,3.0,0.243
425733,f,['eletronic'],22,0.0868,0.548,0.555,0.788,1.0,0.0844,-13.54,1.0,0.0373,140.0,4.0,0.856
260838,f,['eletronic'],23,0.277,0.224,0.37,0.902,2.0,0.135,-13.216,1.0,0.0337,61.0,5.0,0.124
257666,f,['eletronic'],48,0.0205,0.786,0.607,0.0213,3.0,0.309,-8.649,1.0,0.0384,122.0,4.0,0.708
230293,f,['eletronic'],44,0.0997,0.816,0.552,0.00523,9.0,0.108,-7.953,1.0,0.0371,128.0,4.0,0.767
250600,f,['eletronic'],45,0.0477,0.832,0.47,0.0135,1.0,0.099,-9.586,0.0,0.0497,128.0,4.0,0.735
234880,f,['eletronic'],45,0.0641,0.803,0.515,0.000728,0.0,0.0859,-8.264,1.0,0.0381,107.0,4.0,0.81
176346,f,['eletronic'],42,0.058,0.785,0.789,0.0269,2.0,0.291,-7.464,1.0,0.0341,125.0,4.0,0.936
213586,f,['eletronic'],42,0.0945,0.836,0.533,0.607,1.0,0.185,-9.842,1.0,0.04,128.0,4.0,0.849
261506,f,['eletronic'],42,0.151,0.695,0.538,0.0248,6.0,0.255,-9.646,0.0,0.0426,166.0,4.0,0.79
210373,f,['eletronic'],44,0.121,0.801,0.659,0.026,4.0,0.0924,-8.417,1.0,0.0281,128.0,4.0,0.827
239053,f,['eletronic'],43,0.166,0.634,0.521,0.00534,5.0,0.135,-8.739,1.0,0.0255,140.0,4.0,0.472
193909,f,,0,0.0803,0.64,0.583,0.0197,6.0,0.145,-7.642,0.0,0.0451,132.0,4.0,0.274
208520,f,['pop'],10,0.28,0.653,0.583,0.667,0.0,0.0878,-10.978,1.0,0.11,102.0,4.0,0.807
118293,f,['pop'],8,0.284,0.917,0.465,0.893,4.0,0.0863,-8.623,1.0,0.0516,129.0,4.0,0.531
173253,f,['pop'],7,0.0653,0.808,0.733,0.00559,0.0,0.244,-5.993,1.0,0.0358,120.0,4.0,0.878
186493,f,['pop'],8,0.0662,0.696,0.652,0.774,1.0,0.1,-6.531,1.0,0.0458,105.0,4.0,0.801
106893,f,['pop'],7,0.361,0.751,0.471,0.973,0.0,0.0703,-14.512,1.0,0.315,79.0,4.0,0.917
69680,f,['pop'],7,0.113,0.444,0.318,0.959,6.0,0.143,-10.828,1.0,0.0347,169.0,3.0,0.442
192720,f,['pop'],0,0.241,0.734,0.666,3.22e-06,5.0,0.151,-7.363,1.0,0.029,124.0,4.0,0.258
217040,f,['pop'],17,0.292,0.635,0.954,0.576,7.0,0.19,-6.063,1.0,0.0914,129.0,4.0,0.857
253012,f,,20,0.0031,0.718,0.894,0.945,7.0,0.331,-7.246,1.0,0.0482,139.0,4.0,0.168
279113,f,,12,0.0032,0.672,0.919,0.409,6.0,0.369,-6.305,1.0,0.207,142.0,4.0,0.0557
304000,f,,15,0.146,0.521,0.908,0.00546,1.0,0.0978,-6.098,1.0,0.229,150.0,4.0,0.0743
183200,f,,47,0.00946,0.53,0.865,0.00148,0.0,0.356,-3.973,1.0,0.035,150.0,4.0,0.377
211875,f,['pop'],41,0.00502,0.544,0.974,0.761,7.0,0.236,-4.933,0.0,0.0391,128.0,4.0,0.101
262154,f,['pop'],28,0.0093,0.625,0.693,0.000174,0.0,0.505,-4.725,1.0,0.0697,130.0,4.0,0.0692
206750,f,['pop'],41,0.00168,0.6,0.863,0.00406,8.0,0.0939,-5.754,0.0,0.031,107.0,4.0,0.223
299719,f,['eletronic' 'pop'],43,0.0133,0.266,0.865,0.158,4.0,0.188,-6.783,1.0,0.112,174.0,3.0,0.742
255893,f,['eletronic' 'pop'],19,0.376,0.453,0.35,0.00375,4.0,0.119,-10.842,1.0,0.0254,93.0,4.0,0.148
389026,f,['eletronic' 'pop'],21,0.261,0.764,0.891,0.00553,7.0,0.191,-5.567,1.0,0.0436,106.0,4.0,0.843
291746,f,['eletronic' 'pop'],15,0.583,0.337,0.475,0.0673,2.0,0.163,-7.998,1.0,0.0323,118.0,4.0,0.124
246523,f,['pop'],43,0.00786,0.613,0.576,4.63e-06,4.0,0.106,-7.617,0.0,0.0651,88.0,4.0,0.692
275357,f,,20,9.28e-05,0.632,0.871,0.762,7.0,0.0833,-5.479,1.0,0.0868,129.0,4.0,0.195
232397,f,,22,0.00369,0.523,0.915,0.87,9.0,0.153,-5.925,0.0,0.0466,140.0,4.0,0.17
114984,f,['hip hop' 'r&b'],24,0.0844,0.791,0.493,0.842,11.0,0.116,-11.186,0.0,0.118,84.0,4.0,0.504
207994,f,['hip hop' 'r&b'],42,0.0619,0.355,0.617,0.0479,9.0,0.145,-6.633,0.0,0.0317,88.0,4.0,0.0881
189003,f,['eletronic'],34,0.00404,0.703,0.624,1.99e-06,6.0,0.0496,-7.406,1.0,0.0356,130.0,4.0,0.881
145522,f,,23,0.00933,0.599,0.874,0.0127,1.0,0.292,-6.567,0.0,0.0386,126.0,4.0,0.103
163902,f,,19,0.0443,0.724,0.721,0.00259,4.0,0.101,-7.644,0.0,0.0495,123.0,4.0,0.455
161904,f,,39,0.0116,0.604,0.892,0.001,10.0,0.347,-5.209,0.0,0.0474,126.0,4.0,0.314
160645,t,,18,0.0332,0.673,0.731,1.05e-05,5.0,0.116,-6.936,0.0,0.0414,124.0,4.0,0.47
220733,f,['eletronic'],49,0.103,0.751,0.579,0.338,2.0,0.162,-8.774,0.0,0.0355,136.0,4.0,0.616
185346,f,['eletronic'],43,0.334,0.801,0.535,0.266,9.0,0.308,-8.121,1.0,0.0404,128.0,4.0,0.939
212695,f,['eletronic'],61,0.0044,0.739,0.875,0.112,6.0,0.324,-3.645,0.0,0.0507,132.0,4.0,0.928
170835,f,['eletronic'],22,0.0139,0.732,0.893,0.0011,6.0,0.328,-4.37,0.0,0.227,125.0,4.0,0.645
176191,f,['eletronic'],30,0.00749,0.691,0.855,0.273,1.0,0.105,-4.848,0.0,0.0387,124.0,4.0,0.146
180933,f,['eletronic' 'pop' 'rock'],43,0.000152,0.211,0.461,5.18e-05,9.0,0.081,-10.969,1.0,0.0334,203.0,4.0,0.138
171306,f,['eletronic' 'pop' 'rock'],42,1.67e-05,0.368,0.694,0.106,7.0,0.356,-9.42,1.0,0.0338,98.0,4.0,0.336
267893,f,['eletronic' 'pop' 'rock'],36,0.168,0.348,0.351,0.911,5.0,0.149,-13.683,0.0,0.0251,153.0,3.0,0.227
186733,f,['eletronic' 'pop' 'rock'],58,0.00596,0.472,0.735,0.00124,4.0,0.166,-9.822,0.0,0.0305,111.0,4.0,0.643
233706,f,['eletronic' 'pop' 'rock'],34,0.178,0.344,0.409,0.099,11.0,0.11,-12.993,0.0,0.0369,98.0,4.0,0.232
153026,f,['eletronic' 'pop' 'rock'],41,0.00176,0.372,0.803,0.307,9.0,0.0933,-10.223,1.0,0.0483,126.0,4.0,0.703
129600,f,['eletronic' 'pop' 'rock'],34,0.0108,0.414,0.436,0.954,0.0,0.338,-11.824,1.0,0.0338,90.0,4.0,0.475
294760,t,['eletronic' 'pop' 'rock'],49,0.0405,0.557,0.735,1.31e-05,9.0,0.102,-9.43,1.0,0.0295,113.0,4.0,0.702
150973,f,['eletronic' 'pop' 'rock'],33,0.108,0.329,0.425,0.000426,9.0,0.22,-13.864,1.0,0.0308,169.0,4.0,0.517
216733,f,['eletronic' 'pop' 'rock'],30,0.506,0.448,0.847,0.212,5.0,0.438,-9.147,1.0,0.0589,98.0,4.0,0.643
398466,f,['eletronic' 'pop' 'rock'],32,0.0244,0.227,0.454,0.497,2.0,0.257,-10.947,1.0,0.0329,152.0,4.0,0.221
256000,f,['eletronic'],75,0.0442,0.751,0.727,0.0338,10.0,0.1,-9.789,0.0,0.0304,120.0,4.0,0.28
441290,f,['eletronic'],26,0.00382,0.765,0.984,0.876,0.0,0.0762,-2.168,0.0,0.0775,124.0,4.0,0.283
489397,f,['eletronic'],21,0.00977,0.77,0.756,0.493,2.0,0.08,-9.113,1.0,0.0474,123.0,3.0,0.213
335449,f,['eletronic'],18,0.000406,0.882,0.522,0.0428,7.0,0.105,-9.078,1.0,0.0424,122.0,4.0,0.386
433548,f,['eletronic'],16,0.00027,0.795,0.623,0.253,1.0,0.0808,-8.307,1.0,0.196,124.0,4.0,0.179
374634,f,['eletronic'],14,0.000841,0.863,0.827,0.544,6.0,0.0528,-6.89,0.0,0.0682,123.0,4.0,0.327
398349,f,['eletronic'],14,0.00107,0.854,0.631,0.368,2.0,0.0554,-10.086,1.0,0.0634,122.0,4.0,0.937
371340,f,['eletronic'],13,0.000729,0.808,0.622,0.859,0.0,0.0914,-7.063,1.0,0.0636,125.0,4.0,0.387
262750,t,['eletronic'],15,0.00856,0.803,0.768,0.705,10.0,0.0455,-5.522,0.0,0.0471,126.0,4.0,0.495
394960,f,['eletronic'],11,6.5e-05,0.806,0.619,0.908,11.0,0.0613,-6.586,0.0,0.0535,127.0,4.0,0.245
310887,f,['eletronic'],9,0.00945,0.795,0.748,0.771,10.0,0.205,-7.685,0.0,0.0727,124.0,4.0,0.348
324479,f,['eletronic'],10,0.00221,0.91,0.682,0.476,11.0,0.0534,-6.663,0.0,0.0953,125.0,4.0,0.895
553839,f,['eletronic'],9,7.15e-05,0.677,0.898,0.681,9.0,0.0383,-6.605,0.0,0.0485,126.0,4.0,0.962
426240,f,['eletronic'],8,0.000413,0.839,0.954,0.809,11.0,0.681,-7.213,0.0,0.169,125.0,4.0,0.552
299520,f,['eletronic'],8,0.00698,0.804,0.871,0.768,4.0,0.0949,-3.524,0.0,0.0452,125.0,4.0,0.35
372612,f,['eletronic'],7,0.00169,0.885,0.782,0.861,8.0,0.0582,-9.483,1.0,0.0823,124.0,4.0,0.702
483786,f,['eletronic'],7,0.00376,0.647,0.989,0.82,10.0,0.0265,-4.771,0.0,0.067,129.0,4.0,0.463
394000,f,['eletronic'],7,0.000492,0.807,0.961,0.883,1.0,0.218,-8.962,1.0,0.0658,124.0,4.0,0.497
330032,f,['eletronic'],8,1.06e-05,0.807,0.864,0.876,0.0,0.0699,-7.148,1.0,0.0519,124.0,4.0,0.626
460000,f,['eletronic'],7,0.00078,0.783,0.805,0.0403,0.0,0.0981,-6.894,1.0,0.0821,125.0,4.0,0.36
456774,f,['eletronic'],6,0.000685,0.781,0.774,0.35,3.0,0.1,-4.75,0.0,0.066,124.0,4.0,0.207
417760,f,['eletronic'],7,0.00519,0.671,0.986,0.717,1.0,0.0537,-5.759,1.0,0.0703,130.0,4.0,0.151
329541,f,['eletronic'],6,0.00136,0.828,0.799,0.0795,6.0,0.0746,-6.083,1.0,0.0423,126.0,4.0,0.173
412258,f,['eletronic'],6,0.00033,0.807,0.706,0.948,11.0,0.062,-6.984,1.0,0.0637,124.0,4.0,0.608
353170,f,['eletronic'],5,0.000477,0.798,0.867,0.514,0.0,0.323,-8.105,1.0,0.104,123.0,4.0,0.788
314000,f,['eletronic'],7,0.26,0.755,0.726,0.521,6.0,0.113,-9.857,0.0,0.0477,124.0,4.0,0.936
379562,f,['eletronic'],5,0.00447,0.777,0.706,0.935,9.0,0.108,-8.936,0.0,0.0508,123.0,4.0,0.501
449523,f,['eletronic'],5,0.000346,0.837,0.942,0.511,11.0,0.0565,-3.431,0.0,0.084,126.0,4.0,0.954
534738,f,['eletronic'],5,0.0129,0.85,0.466,0.905,10.0,0.0886,-7.988,1.0,0.109,123.0,4.0,0.4
435839,f,['eletronic'],5,0.000949,0.808,0.851,0.894,9.0,0.116,-8.012,0.0,0.0776,125.0,4.0,0.248
321697,f,['eletronic'],5,0.0313,0.702,0.48,0.906,4.0,0.142,-15.487,1.0,0.0555,121.0,4.0,0.215
404000,f,['eletronic'],5,0.112,0.83,0.972,0.0715,7.0,0.11,-8.469,1.0,0.116,124.0,4.0,0.554
317419,f,['eletronic'],4,0.00206,0.704,0.928,0.036,11.0,0.659,-6.721,1.0,0.0871,124.0,4.0,0.795
420386,f,['eletronic'],4,0.00184,0.72,0.809,0.828,10.0,0.0396,-5.792,0.0,0.0549,115.0,4.0,0.308
602306,f,['eletronic'],4,0.00121,0.819,0.959,0.569,11.0,0.0929,-6.591,0.0,0.0835,127.0,4.0,0.463
359024,f,['eletronic'],5,0.00118,0.802,0.785,0.789,9.0,0.235,-5.129,0.0,0.0484,123.0,4.0,0.413
309677,f,['eletronic'],4,0.0005,0.806,0.917,0.891,2.0,0.0694,-6.426,0.0,0.0552,124.0,4.0,0.838
403487,f,['eletronic'],4,0.0112,0.74,0.896,0.669,0.0,0.115,-8.282,1.0,0.056,125.0,4.0,0.567
327619,f,['eletronic'],3,0.000549,0.791,0.877,0.621,11.0,0.112,-9.334,0.0,0.0519,126.0,4.0,0.664
